,Links,Video_title,Video pub­lish time,Likes,Views,Watch time (hours),Subscribers,Impressions,Impressions-click-through rate (%),Thumbnails
80,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855459&ei=Q3TyY6HiAcSoyAPs56yoDw&ip=223.223.140.253&id=o-AKoF7bVR2PwP6_3Qf_L9x4dIi8UysI7rRGA8fvBftf9o&itag=18&source=youtube&requiressl=yes&mh=RM&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576ns6&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=266.031&lmt=1643071352899101&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAJSDw6GnaNBQxaK0Lgmol1VBARwROFxHI9e7EnH5JsIAAiAEw0eJXkPGUsncRE8Av_9wgDgg3AtsG7Kn1Py93bW_xg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAKUzHW66ljoZd7ouTc2uE8xVUI8YHZfMlUQ8vd3w4cT1AiBWqOym_9s1ZvPKz1ZF-4xAuCGyHyO5otYnsS9anwgeEw%3D%3D,Oh Saiyaan | Arijit Singh Full karaoke(Customised) with lyrics | The Power |Raj Pandit Salim Suleman,"Jan 12, 2021",21,523,8.258,2,4600,9.17,https://i.ytimg.com/vi/mSUTiPBX2hY/sddefault.jpg
81,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855460&ei=RHTyY7r2OMeEyAO51pSADg&ip=223.223.140.253&id=o-AGDQ0t1E_qh2JwQmbWzsrs4h82KP_kifojJ_9dTCEuLE&itag=22&source=youtube&requiressl=yes&mh=Dh&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nsr&ms=au%2Crdu&mv=m&mvi=3&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=227.207&lmt=1672106122184098&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgAIgQcryTZnmFvUZtrmrZq1OeAydTBJMAgNHt34HEP_0CIG1AyxOT__lGohVZxMd7kUm7iipriuZJYtJJ_KaOP7-X&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAJgJnZ606160qZvcDITwB7kQzmYHF2jiwvAwpJtdHfByAiABXJgJHnXtf9pzo9X3gjwePZeXdhgAbXLzoBTmAFKZKA%3D%3D,NAYAN - Instrumental Electronic tabla | Dhvani B Jubin N,"Dec 8, 2020",20,584,6.6376,2,3780,12.2,https://i.ytimg.com/vi/1AOMgSrJ7E4/sddefault.jpg
82,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855462&ei=RnTyY4vZLoby9QOV7IKgCg&ip=223.223.140.253&id=o-AA0pImcw3fCAvBBWd6PmGmO3Qq0sU0_ouFMYJvGJt1cM&itag=18&source=youtube&requiressl=yes&mh=iF&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn67&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=192.400&lmt=1655117417417497&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAN35pSRY_gsxnyAkTgQc-a8s28pnKd8y7PbdQvXjK710AiAtFf-1qWnG9E-RgW_P074nri8epz99Yse_psmCDAE4gA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgfaKCq_uL_beNFWsdS3UbUxik2FpOqjMo-hr2-707Mj0CIQCYiOV7wz_hxbQdunyCRf1fpTLCZcwYcCSh1DmfWZ6BOw%3D%3D,Khulke Jeene ka song karaoke download and review|Dil bechara|download link in description,"Jul 20, 2020",20,214,2.4446,0,5275,3.15,https://i.ytimg.com/vi/T0C-a5CXOec/hqdefault.jpg
83,https://rr2---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855464&ei=SHTyY7ezNO65rtoPkbiFuAc&ip=223.223.140.253&id=o-ACCmnysq549bb0KPLNaUiCUiYy98N_xTzOWV7XJUS-mq&itag=22&source=youtube&requiressl=yes&mh=bx&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=230.040&lmt=1672286386690141&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAKXzlpi5u9548vlQ8kll1ma21OTvpcXGKKtQwxQakstTAiB7yQDnJ52iue4tzJ9OQaGNy8_QtQtapk1qtQx3cq0xXA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAL1dcVxyLefFpdC-306o3zzp_hqLTwfNGW6nMwZVmmanAiEA2P9SjYicpwu7271TBAepkWU2LOK6Zy7I3IlCKYD57Xs%3D,Angna Morey Karaoke | Shreya Ghosal Soumodeep Ghosal | Robin2bin edition,"Feb 15, 2021",18,258,4.7055,1,3206,5.99,https://i.ytimg.com/vi/BGxS-1WfT_A/sddefault.jpg?v=6029ea97
84,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855466&ei=SnTyY5jaK8HjrtoPl8ytkA4&ip=223.223.140.253&id=o-ACfsqKwy7EYAfOTlM_1lO_PJ7WrTOi7yEcAwDlqsyG7o&itag=18&source=youtube&requiressl=yes&mh=FY&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576n7k&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=796.792&lmt=1676469986089466&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=1219224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAKSQfuGbeqYh2nvJB1wB8RAM7Ww46I_ES3z2nwNY72N0AiEAnYDgMzpQ3p9deRnNk44oCm58iLcPHZMcSLIM3lmt4bY%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAP_l3oAnOtJ9IlZtSSzkQad49FKbQlJbFJgtP8No3WrsAiBT8lLa6mqhfG7tqFtjSamYpuipfTkZQnHM2sqBN7ulZA%3D%3D,Designing Ring counter circuits (with practical demonstration),"Aug 23, 2018",18,223,5.5244,2,7303,2.34,https://i.ytimg.com/vi/IAEtZOCg27I/hqdefault.jpg
85,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855468&ei=THTyY_rcIMXWrtoPx6qmyAI&ip=223.223.140.253&id=o-AAsp567dFli66owkopFgkwNJCUf9HuQzre_eWlPSszxA&itag=22&source=youtube&requiressl=yes&mh=Uj&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nss&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=355.218&lmt=1601141503906267&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgb5699B2qTjidlXu9HRXWk0Cl9UpQMi4y_Dcd40CSU1UCIDwNLhuqjNkejaNfOTD1DYYuC8uWiyPUYPrggUw6KIC7&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAKEIp-U_sYZjCcj62NkgC2IMO2a9rXhcQfPoayholgB6AiAwD7W7dmOzkHbYJTWgieiYTPUZC7xZImgwzdP8WYeUJg%3D%3D,College Square tour blog kolkata || Durga Puja 2019 || 1st blog,"Oct 4, 2019",18,134,2.8073,1,2439,3.24,https://i.ytimg.com/vi/RxQfgtjxX0w/sddefault.jpg
86,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855470&ei=TnTyY9uYKc2KjMwPn6OOmA8&ip=223.223.140.253&id=o-ALPGidh5kbxgVMiXvC0SXVMPmfAxguQ1hDWtbtMJoatV&itag=22&source=youtube&requiressl=yes&mh=9Y&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nsk&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=282.006&lmt=1597826744778758&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgChhbf9o5Xk-tDvUZnVilmq7tJ5CbHnDLreb4l6Q8h-sCIEvAtUgXTeLKXQQq9Ym7h27eybdn4ep0bYORSuKb26rf&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAN8AcJtgguUgztdkotMLWWXNs1Q7s2a7ckNu0kgwohU8AiBq7Nc4AIdFd7UCp_ksOdC4SwRbI1mq4d0EanHHQswJvA%3D%3D,Ishq Kamal Unplugged Karaoke|Javed Ali|Sadak2|Original karaoke link in description,"Aug 19, 2020",17,317,5.4315,1,4010,5.94,https://i.ytimg.com/vi/9JtM61KdK0g/sddefault.jpg
87,https://rr2---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855472&ei=UHTyY42fGcSoyAPs56yoDw&ip=223.223.140.253&id=o-AA3Pledm_jSmQdc64Ozqsi9hvkybS2VGkwHxf7CW6k0S&itag=18&source=youtube&requiressl=yes&mh=Zm&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6s&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=414.220&lmt=1637904198960632&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=1218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgLXb-rLTwPxchuzVvQso8YFNKxkrIrnT6JoWFN_uP6SkCIAvpeFFtLMdIQWv6VuLKAf1K5lbbDmrDatP2oTkRTbHQ&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhANkRsGSnpEbYHbENxUszc1_8jOUcB06olxuzBSowB3nIAiEAtfsHVS1R5h6gz7bJalTHtrpV2rW__koxZkKe3G3tJuw%3D,Tomari gaan geye jai (বাংলা গজাল - তোমারি গান গেয়ে যাই),"Jul 28, 2016",17,302,3.2142,0,2719,2.54,https://i.ytimg.com/vi/BkSMkUeq0i8/hqdefault.jpg
88,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855474&ei=UnTyY86RFcqLrtoPgJ-GMA&ip=223.223.140.253&id=o-ACSGtouXDC-7J9l8Z_yfm_TuXUQlHz9LrV3k9qjz4ycS&itag=18&source=youtube&requiressl=yes&mh=_b&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6s&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=893.178&lmt=1644724828995550&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=1218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgTqNE0dpmUCUE-0gOiQxlBvyG3LCGMHIlaIXoL82xQfQCIQCt-XmisR_LFII8Iw9fJjq2upAqmY1_VNR2qteOJbXg2A%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhALTLKKZnTrnRrODVpQGgkVjb2wOFmsshatLe9VCRjWiOAiEAoaw9u7UOZhc_62U3SE5W8hZd3reRzpyKk3SyWT01TSA%3D,Concept of designing synchronous counters with practical demonstration,"Jun 22, 2018",17,128,3.4075,1,2219,4.24,https://i.ytimg.com/vi/GakWzDVTOWI/hqdefault.jpg
89,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855476&ei=VHTyY-yZEYvnrtoP36izmA4&ip=223.223.140.253&id=o-ABkrPMrIeVE40QV-d21c0bCwwIoboJt1y8NWC9JMQqkc&itag=22&source=youtube&requiressl=yes&mh=IX&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576n7r&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=21.571&lmt=1663176831784075&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6318224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAKN5LgV4S6xb8K56I1ZWXy7qDVsfumAv9sHI539rZFj6AiAdaG7D8uOCfUwvv8kaKJ7GFBJ5iLbEcWaKPeG6R4ma1A%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgPZmZZ5F_8lSGlugqdfAK_bk4P0WI4IoBQolzCGGlFkUCIQDA5oAT7_TXCEdw4qtImB4AqqR4XtfogCw2tAlGQQamdg%3D%3D,Tumi Sondhayro meghomala singing #AchenaUttam #Robin2bin,"Sep 14, 2022",17,252,0.8205,1,875,3.54,https://i.ytimg.com/vi/Iot0_f8U308/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBTKEEwDw==&rs=AOn4CLCmqqWNYxWqKdtTPe1b3TzndqKXhw
90,https://rr2---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855478&ei=VnTyY6iyB_LQyAOqsqVg&ip=223.223.140.253&id=o-AFYhS-abAr4tEAtX5qts8aE3DjDPnzM5Jz1xgqZSIgPe&itag=22&source=youtube&requiressl=yes&mh=50&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=578.246&lmt=1551282303578923&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgIY-7sniTiSgGJEj7HDUgQ7kpmBio-jF1rGQYDOzA1E8CIQDJnEnWKlRiqtZLiCLuzJkQqT14tKCjJk5NEVLYLQNARw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgQ8hglySxX-mgfbWOgTR3xAOjfehwlieVxBmvwnsooowCIDCyP76PvhPM1gVuHkUJK-VUQ-wVpFuX8blOl0C91pQ4,||DIY|| Digital Ammeter and voltmetere (DIGITAL Display using arduino),"Feb 27, 2019",17,82,0.8981,0,3443,1.71,https://i.ytimg.com/vi/Srb4to6YZHs/sddefault.jpg
91,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855480&ei=V3TyY-7yO9CS9QO9ja_gDA&ip=223.223.140.253&id=o-AEUwH3H8scbnJJSGXpCaLW5AOv5YuF_DV6s4yXRF2X5h&itag=22&source=youtube&requiressl=yes&mh=uM&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576n7k&ms=au%2Crdu&mv=m&mvi=3&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=230.040&lmt=1674687898398911&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPd15vgvoocMr0xg1RH7-g6isL-0FVbWu0X1XlDMv4igAiEAw02spSSq9lWhvP_Voy0Brf9CFTjW2egOmMT_u6wPOwM%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgCkSx7Lhsuy7T91HIkq_M0d8mr6AV2juESJq5ZL06ciwCIQCKHMuKbGWKfW2O0tStAJC57Td4CopUgAJ9mBZ9DUW_bg%3D%3D,Angna Morey Tabla cover | Shreya Ghosal Soumodeep Ghosal | Robin2bin edition,"Feb 15, 2021",16,161,4.7474,0,1839,5.87,https://i.ytimg.com/vi/5D7vAST2zkg/sddefault.jpg?v=60293be0
92,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855481&ei=WXTyY9X0LLHErtoP0YaPuAk&ip=223.223.140.253&id=o-AIcc0fj2DrcWc53bmc8OTdEgqlRvSUX7WsRrjtg4ek_h&itag=18&source=youtube&requiressl=yes&mh=B-&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn6e&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=21&pcm2=yes&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=506.612&lmt=1636649166100601&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cpcm2%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgI8mBl1n5QANzogvmBujcLn0pIo70LYgubOj42w0d04cCIQCjEoyqF9E4yTtRukTtjGwYyyQSpH-4anqSw4eZe1cQLg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAOnjrgX8_IOZ0yqP8fUZljTXmhdSVLK3iKqbf_h5PWI3AiEA8r-_XH5ASx0RraXLcrr0x3I5NGNAj8xGC6khrzFpcTI%3D,Tridhara Sammilani tour blog || Durga puja 2019 || 3rd blog,"Oct 5, 2019",16,101,2.0973,2,1563,2.43,https://i.ytimg.com/vi/C6CsqORKYSo/hqdefault.jpg
93,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855483&ei=W3TyY-vgJIygrQG-jomgBg&ip=223.223.140.253&id=o-AAOeY-2gFk6Uf6s1PR2fGSvxzaSlj96f9lbuv22sbYHF&itag=22&source=youtube&requiressl=yes&mh=_B&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6z&ms=au%2Crdu&mv=m&mvi=4&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=255.280&lmt=1599296067456330&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAKViP9GEf2w-aIQtkaXHvEEbc6gzTT0yU3mIfPbIVUwNAiEAmdL6E5TrN9zN-HY8kf4SEBz6-jtdjC_wN07wkP69pIY%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAN8ZswbmHjLzYwD0hBG9WdCPZPoLzXlrG3MCDzDRt7OxAiAKCrVCEE4CPyQ0Hp82D8xOinkdY4jD5o07PZku5zT_sg%3D%3D,Never say goodbye unplugged karaoke |Dil Bechara| Original karaoke link in Description,"Sep 5, 2020",16,382,9.7695,3,2628,9.63,https://i.ytimg.com/vi/FN5A6gTLRHA/hqdefault.jpg
94,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855485&ei=XXTyY9KJGaL-rtoP8dmo4A4&ip=223.223.140.253&id=o-AB809XVodD83f4nLx8c6NhHUAENMT7BfvrEZHqbjqauz&itag=18&source=youtube&requiressl=yes&mh=2U&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576n7r&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=308.778&lmt=1675728274582560&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6219224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgW9_DvpPD8avfJR89shB3BtYU3CWWt9AHVFR30chkCG4CIQCF-Iegql91K5s9GDOy_J-uUPk2uVbFtrWrj1VwdBbZgg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgbvMLfvh7yEv8XaNkvglBC1X5lAlnqc4gvMnvB4qJ1HACIQDQPqDfIvX9b-8KAvs0VuhNEX6_wWp7h2Ihi0hCldQ3Ug%3D%3D,Wafa Na Raas Aayee Karaoke | Jubin Nautiyal | Robin2bin,"Apr 23, 2021",16,456,6.9305,2,6401,5.28,https://i.ytimg.com/vi/St_OCOignQA/hqdefault.jpg
95,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855487&ei=X3TyY8LuEYqRrAGroL_ADw&ip=223.223.140.253&id=o-AD8zl9uwsCzRQUDUXmRu-8RtG13h2jMG53K0DtVGybHL&itag=22&source=youtube&requiressl=yes&mh=4f&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nsk&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=180.140&lmt=1646806510373836&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgUYf5Fwfua4Z4Jb4qB1-nfLCWph2wgeP3r3RkXX54ye4CIQDuja4UOYcxGDewqPEqTXibSUzKNmtHm_JkoNuWBJtghA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAN2-K462RRbzmzhwLrvfI7xx2A1RY1dHDyYxbADLA85_AiEA_YDwG3kn_NDHBJGyO-2iORufg7WmAgj8TaGqdn3xSQ4%3D,Tere Rang Instrumental Harmonium cover |Atrangi Re|@A. R. Rahman| Murali Mogha | Galatta Kalyaanam,"Mar 9, 2022",16,335,6.0517,0,1967,11.13,https://i.ytimg.com/vi/hePiWQomxro/sddefault.jpg
96,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855489&ei=YXTyY7aHE4WErtoP-fSgiAI&ip=223.223.140.253&id=o-APP56syncDnj-eTAXkjQ_Y8TgzpJr-tTfIBkDdOixeVA&itag=22&source=youtube&requiressl=yes&mh=2M&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nsk&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=272.764&lmt=1672480147565075&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAI70mOp95EdZBmsMQi27PCV-hL85vR4LW-O50k4ymQiaAiAtwDUTxhHYlm2L_veN1iIjsIi80JfFVYu_SApPnFpXow%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhALoRwYQTEOftWZhqvtiIoxoE6FiWvwj-gtSiAaS_6gY7AiEAk-zNkOiToa07wohtAoo8FAMl2xS3EnB--cStxWlbUrs%3D,SAYONEE - Arijit Singh |Electronic tabla cover|Check description for karaoke with tabla,"Nov 3, 2020",15,168,3.8131,0,2611,4.75,https://i.ytimg.com/vi/23s4BU5m3vk/hqdefault.jpg
